"","ID","Card","LocationCode","LocationCodeAlias","LocationName","Province","Country","RAMSAR","Year","StartDate","Season","TimeStart","TimeEnd","Compiler","CountType","Shoreline","OpenWater","WetlandCondition","WetlandThreat","CountCondition","NoCount","TotalCount","TotalSpecies","Notes","record_status","Survey_notes","SppRef","WetIntCode","Odr","Family","Genus","Species","Common_group","Common_species","Count","Pairs","Breeding_code","Count_id","Y","X"
"1",20937,511398,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,25,25-05-30,"O",09:30:00,10:30:00,2158,1,100,100,0,FALSE,2,0,3233,4,"overcast, 3m swell,post cold front,lumpy sea.","Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",3000,0,0,412590,-32.089261,18.30181
"2",20937,511398,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,25,25-05-30,"O",09:30:00,10:30:00,2158,1,100,100,0,FALSE,2,0,3233,4,"overcast, 3m swell,post cold front,lumpy sea.","Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",150,42,4,412591,-32.089261,18.30181
"3",20937,511398,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,25,25-05-30,"O",09:30:00,10:30:00,2158,1,100,100,0,FALSE,2,0,3233,4,"overcast, 3m swell,post cold front,lumpy sea.","Accepted",NA,245,"VANAR","Charadriiformes","Charadriidae","Vanellus","armatus","Lapwing","Blacksmith",3,0,0,412592,-32.089261,18.30181
"4",20937,511398,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,25,25-05-30,"O",09:30:00,10:30:00,2158,1,100,100,0,FALSE,2,0,3233,4,"overcast, 3m swell,post cold front,lumpy sea.","Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",80,0,0,412593,-32.089261,18.30181
"5",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",14,5,4,314055,-32.089261,18.30181
"6",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",76,10,4,314056,-32.089261,18.30181
"7",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",30,0,0,314057,-32.089261,18.30181
"8",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,394,NA,"Coraciiformes","Cerylidae","Ceryle","rudis","Kingfisher","Pied",2,0,0,314058,-32.089261,18.30181
"9",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,54,"ARDCI","Ciconiiformes","Ardeidae","Ardea","cinerea","Heron","Grey",1,0,0,314059,-32.089261,18.30181
"10",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",1,0,0,314060,-32.089261,18.30181
"11",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",17000,17000,4,314061,-32.089261,18.30181
"12",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",4,0,0,314062,-32.089261,18.30181
"13",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,255,"CALAA","Charadriiformes","Scolopacidae","Calidris","alba",NA,"Sanderling",3,0,0,314063,-32.089261,18.30181
"14",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",232,0,0,314064,-32.089261,18.30181
"15",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",87,0,0,314065,-32.089261,18.30181
"16",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",169,0,0,314066,-32.089261,18.30181
"17",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",35,0,0,314067,-32.089261,18.30181
"18",14915,505688,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2011,2011-03-16,"O",08:30:00,09:30:00,2158,1,100,0,0,NA,4,0,17899,14,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",245,0,0,314068,-32.089261,18.30181
"19",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",18000,8000,4,271261,-32.089261,18.30181
"20",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",12,0,0,271262,-32.089261,18.30181
"21",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",80,0,0,271263,-32.089261,18.30181
"22",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",20,0,0,271264,-32.089261,18.30181
"23",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",2,0,0,271265,-32.089261,18.30181
"24",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,271266,-32.089261,18.30181
"25",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",5,0,0,271267,-32.089261,18.30181
"26",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,245,"VANAR","Charadriiformes","Charadriidae","Vanellus","armatus","Lapwing","Blacksmith",2,0,0,271268,-32.089261,18.30181
"27",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",110,0,0,271269,-32.089261,18.30181
"28",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",150,0,0,271270,-32.089261,18.30181
"29",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",300,0,0,271271,-32.089261,18.30181
"30",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",3,0,0,271272,-32.089261,18.30181
"31",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",150,0,0,271273,-32.089261,18.30181
"32",12362,502897,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-01-23,"S",08:00:00,09:30:00,2158,1,80,0,0,NA,4,0,18846,14,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",10,0,0,271274,-32.089261,18.30181
"33",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",18000,8000,4,271275,-32.089261,18.30181
"34",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",10,0,0,271276,-32.089261,18.30181
"35",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",2000,0,4,271277,-32.089261,18.30181
"36",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",24,0,0,271278,-32.089261,18.30181
"37",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,55,"ARDME","Ciconiiformes","Ardeidae","Ardea","melanocephala","Heron","Black-headed",1,0,0,271279,-32.089261,18.30181
"38",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,59,"EGRGA","Ciconiiformes","Ardeidae","Egretta","garzetta","Egret","Little",1,0,0,271280,-32.089261,18.30181
"39",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",6,0,0,271281,-32.089261,18.30181
"40",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,271282,-32.089261,18.30181
"41",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",5,0,0,271283,-32.089261,18.30181
"42",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,245,"VANAR","Charadriiformes","Charadriidae","Vanellus","armatus","Lapwing","Blacksmith",2,0,0,271284,-32.089261,18.30181
"43",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",110,0,0,271285,-32.089261,18.30181
"44",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",150,0,0,271286,-32.089261,18.30181
"45",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",300,0,0,271287,-32.089261,18.30181
"46",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",3,0,0,271288,-32.089261,18.30181
"47",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",150,0,0,271289,-32.089261,18.30181
"48",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,394,NA,"Coraciiformes","Cerylidae","Ceryle","rudis","Kingfisher","Pied",1,0,0,271290,-32.089261,18.30181
"49",12363,502898,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-02-24,"O",09:00:00,10:00:00,2158,1,90,0,0,NA,4,0,20775,17,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",10,0,0,271291,-32.089261,18.30181
"50",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",17000,0,0,269862,-32.089261,18.30181
"51",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",7,0,0,269863,-32.089261,18.30181
"52",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",800,0,4,269864,-32.089261,18.30181
"53",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",30,0,0,269865,-32.089261,18.30181
"54",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,54,"ARDCI","Ciconiiformes","Ardeidae","Ardea","cinerea","Heron","Grey",2,0,0,269866,-32.089261,18.30181
"55",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",8,0,0,269867,-32.089261,18.30181
"56",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,269868,-32.089261,18.30181
"57",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",6,0,0,269869,-32.089261,18.30181
"58",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,245,"VANAR","Charadriiformes","Charadriidae","Vanellus","armatus","Lapwing","Blacksmith",2,0,0,269870,-32.089261,18.30181
"59",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",450,0,0,269871,-32.089261,18.30181
"60",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,288,"LARCI","Charadriiformes","Laridae","Chroicocephalus","cirrocephalus","Gull","Grey-headed",1,0,0,269872,-32.089261,18.30181
"61",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",200,0,0,269873,-32.089261,18.30181
"62",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",600,0,0,269874,-32.089261,18.30181
"63",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,296,"STESA","Charadriiformes","Laridae","Thalasseus","sandvicensis","Tern","Sandwich",3,0,0,269875,-32.089261,18.30181
"64",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",450,0,0,269876,-32.089261,18.30181
"65",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,394,NA,"Coraciiformes","Cerylidae","Ceryle","rudis","Kingfisher","Pied",1,0,0,269877,-32.089261,18.30181
"66",12287,502899,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-03-27,"O",09:00:00,10:30:00,2158,4,90,0,0,NA,3,0,19572,17,NA,"Accepted",NA,686,NA,"Passeriformes","Motacillidae","Motacilla","capensis","Wagtail","Cape",10,0,0,269878,-32.089261,18.30181
"67",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,47,"PHACA","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","lucidus","Cormorant","White-breasted",10,7,4,271292,-32.089261,18.30181
"68",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,48,"PHACS","Ciconiiformes","Phalacrocoracidae","Phalacrocorax","capensis","Cormorant","Cape",44,0,4,271293,-32.089261,18.30181
"69",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,51,"PHACO","Ciconiiformes","Phalacrocoracidae","Microcarbo","coronatus","Cormorant","Crowned",12,0,0,271294,-32.089261,18.30181
"70",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,54,"ARDCI","Ciconiiformes","Ardeidae","Ardea","cinerea","Heron","Grey",2,0,0,271295,-32.089261,18.30181
"71",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,81,"THRAE","Ciconiiformes","Threskiornithidae","Threskiornis","aethiopicus","Ibis","African Sacred",5,0,0,271296,-32.089261,18.30181
"72",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,44,NA,"Ciconiiformes","Sulidae","Morus","capensis","Gannet","Cape",2500,12,4,271297,-32.089261,18.30181
"73",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,231,"HAEMO","Charadriiformes","Haematopodidae","Haematopus","moquini","Oystercatcher","African",2,0,0,271298,-32.089261,18.30181
"74",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,287,"LARDO","Charadriiformes","Laridae","Larus","dominicanus","Gull","Kelp",253,0,4,271299,-32.089261,18.30181
"75",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,235,"CHAMA","Charadriiformes","Charadriidae","Charadrius","marginatus","Plover","White-fronted",2,0,4,271300,-32.089261,18.30181
"76",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,289,"LARHA","Charadriiformes","Laridae","Chroicocephalus","hartlaubii","Gull","Hartlaub's",19,0,0,271301,-32.089261,18.30181
"77",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,298,"STEBR","Charadriiformes","Laridae","Thalasseus","bergii","Tern","Greater Crested",87,0,0,271302,-32.089261,18.30181
"78",12364,502900,"32041818","32041818","Lamberts Bay: Bird Island","Western Cape","South Africa",NA,2012,2012-04-27,"O",09:00:00,10:00:00,2158,1,100,0,0,NA,2,0,2947,13,"Misty with faint drizzle.","Accepted",NA,291,"STEHI","Charadriiformes","Laridae","Sterna","hirundo","Tern","Common",6,0,0,271303,-32.089261,18.30181
